id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	.|.	.|Dendritic cells	.|Homeostatic microglia	.|Inflamed microglia	.|Nonreactive astrocyte	.|Reactive astrocyte	.|T cells	Dendritic cells|.	Dendritic cells|Dendritic cells	Dendritic cells|Homeostatic microglia	Dendritic cells|Inflamed microglia	Dendritic cells|Nonreactive astrocyte	Dendritic cells|Reactive astrocyte	Dendritic cells|T cells	Homeostatic microglia|.	Homeostatic microglia|Dendritic cells	Homeostatic microglia|Homeostatic microglia	Homeostatic microglia|Inflamed microglia	Homeostatic microglia|Nonreactive astrocyte	Homeostatic microglia|Reactive astrocyte	Homeostatic microglia|T cells	Inflamed microglia|.	Inflamed microglia|Dendritic cells	Inflamed microglia|Homeostatic microglia	Inflamed microglia|Inflamed microglia	Inflamed microglia|Nonreactive astrocyte	Inflamed microglia|Reactive astrocyte	Inflamed microglia|T cells	Nonreactive astrocyte|.	Nonreactive astrocyte|Dendritic cells	Nonreactive astrocyte|Homeostatic microglia	Nonreactive astrocyte|Inflamed microglia	Nonreactive astrocyte|Nonreactive astrocyte	Nonreactive astrocyte|Reactive astrocyte	Nonreactive astrocyte|T cells	Reactive astrocyte|.	Reactive astrocyte|Dendritic cells	Reactive astrocyte|Homeostatic microglia	Reactive astrocyte|Inflamed microglia	Reactive astrocyte|Nonreactive astrocyte	Reactive astrocyte|Reactive astrocyte	Reactive astrocyte|T cells	T cells|.	T cells|Dendritic cells	T cells|Homeostatic microglia	T cells|Inflamed microglia	T cells|Nonreactive astrocyte	T cells|Reactive astrocyte	T cells|T cells
CPI-SC0C33040A3	BMP5_ACVR_1A2A_receptor	simple:P22003	complex:ACVR_1A2A_receptor	BMP5		True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.076	0.028	0.029	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC079BB7A02	BMP6_ACVR_1A2A_receptor	simple:P22004	complex:ACVR_1A2A_receptor	BMP6		True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.076	0.028	0.029	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.074	0.026	0.027	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC063D5B0A1	BMP7_ACVR_1A2A_receptor	simple:P18075	complex:ACVR_1A2A_receptor	BMP7		True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.075	0.027	0.028	0.011	0.0	0.0	0.0	0.087	0.039	0.04	0.023	0.0	0.0	0.0	0.205	0.157	0.158	0.141	0.0	0.0	0.0	0.178	0.13	0.131	0.114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0F78051B8	BMP8A_ACVR_1A2A_receptor	simple:Q7Z5Y6	complex:ACVR_1A2A_receptor	BMP8A		True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.075	0.027	0.028	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.075	0.027	0.028	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC06FA9E664	INHA_ACVR_1A2A_receptor	simple:P05111	complex:ACVR_1A2A_receptor	INHA		True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.083	0.035	0.035	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC07611BF54	Inhibin_ligand_A_ACVR_1A2A_receptor	complex:Inhibin_ligand_A	complex:ACVR_1A2A_receptor			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.075	0.027	0.028	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC0AD71E0D3	Inhibin_ligand_B_ACVR_1A2A_receptor	complex:Inhibin_ligand_B	complex:ACVR_1A2A_receptor			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.083	0.035	0.035	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC028D7588F	Activin_ligand_ab_ACVR_1A2B_receptor	complex:Activin_ligand_ab	complex:ACVR_1A2B_receptor			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041	0.02	0.028	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC04091C5FD	BMP5_ACVR_1A2B_receptor	simple:P22003	complex:ACVR_1A2B_receptor	BMP5		True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042	0.022	0.029	0.035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0A978EC39	BMP6_ACVR_1A2B_receptor	simple:P22004	complex:ACVR_1A2B_receptor	BMP6		True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042	0.021	0.029	0.034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.019	0.027	0.032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0A9057425	BMP7_ACVR_1A2B_receptor	simple:P18075	complex:ACVR_1A2B_receptor	BMP7		True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041	0.02	0.028	0.033	0.0	0.0	0.0	0.053	0.032	0.04	0.046	0.0	0.0	0.0	0.171	0.15	0.158	0.163	0.0	0.0	0.0	0.144	0.124	0.131	0.137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0EBF691F3	BMP8A_ACVR_1A2B_receptor	simple:Q7Z5Y6	complex:ACVR_1A2B_receptor	BMP8A		True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041	0.02	0.028	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041	0.02	0.028	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0D868E29E	INHA_ACVR_1A2B_receptor	simple:P05111	complex:ACVR_1A2B_receptor	INHA		True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049	0.028	0.035	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC07323E253	Inhibin_ligand_A_ACVR_1A2B_receptor	complex:Inhibin_ligand_A	complex:ACVR_1A2B_receptor			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041	0.02	0.028	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC0300AB2DF	Inhibin_ligand_B_ACVR_1A2B_receptor	complex:Inhibin_ligand_B	complex:ACVR_1A2B_receptor			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049	0.028	0.035	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC0288FD89F	Activin_ligand_ab_ACVR_1B2A_receptor	complex:Activin_ligand_ab	complex:ACVR_1B2A_receptor			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.064	0.052	0.025	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC00C9C81E3	GDF11_ACVR_1B2A_receptor	simple:O95390	complex:ACVR_1B2A_receptor	GDF11		True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.065	0.053	0.026	0.011	0.0	0.0	0.0	0.076	0.063	0.037	0.022	0.0	0.0	0.0	0.107	0.095	0.068	0.053	0.0	0.0	0.0	0.111	0.098	0.072	0.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0B3D321CC	INHA_ACVR_1B2A_receptor	simple:P05111	complex:ACVR_1B2A_receptor	INHA		True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.072	0.06	0.033	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC0FA8B4931	Inhibin_ligand_A_ACVR_1B2A_receptor	complex:Inhibin_ligand_A	complex:ACVR_1B2A_receptor			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.064	0.052	0.025	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC02D192370	Inhibin_ligand_B_ACVR_1B2A_receptor	complex:Inhibin_ligand_B	complex:ACVR_1B2A_receptor			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.072	0.06	0.033	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC0E6BCEC26	Activin_ligand_ab_ACVR_1B2B_receptor	complex:Activin_ligand_ab	complex:ACVR_1B2B_receptor			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041	0.02	0.025	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC007562F49	GDF1_ACVR_1B2B_receptor	simple:P27539	complex:ACVR_1B2B_receptor	GDF1		True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.019	0.024	0.032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0A86600AA	GDF10_ACVR_1B2B_receptor	simple:P55107	complex:ACVR_1B2B_receptor	GDF10		True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.057	0.037	0.042	0.05	0.0	0.0	0.0	0.048	0.028	0.033	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0002A7A8F	GDF11_ACVR_1B2B_receptor	simple:O95390	complex:ACVR_1B2B_receptor	GDF11		True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042	0.021	0.026	0.034	0.0	0.0	0.0	0.052	0.032	0.037	0.045	0.0	0.0	0.0	0.083	0.063	0.068	0.076	0.0	0.0	0.0	0.087	0.067	0.072	0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC01987CF29	GDF3_ACVR_1B2B_receptor	simple:Q9NR23	complex:ACVR_1B2B_receptor	GDF3		True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.019	0.024	0.032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0CC98A4B4	MSTN_ACVR_1B2B_receptor	simple:O14793	complex:ACVR_1B2B_receptor	MSTN		True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042	0.022	0.027	0.035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0FDDA8A63	INHA_ACVR_1B2B_receptor	simple:P05111	complex:ACVR_1B2B_receptor	INHA		True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049	0.028	0.033	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC04553E312	Inhibin_ligand_A_ACVR_1B2B_receptor	complex:Inhibin_ligand_A	complex:ACVR_1B2B_receptor			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041	0.02	0.025	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC057B323A5	Inhibin_ligand_B_ACVR_1B2B_receptor	complex:Inhibin_ligand_B	complex:ACVR_1B2B_receptor			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049	0.028	0.033	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC0021FE823	Activin_ligand_ab_ACVR_1C2A_receptor	complex:Activin_ligand_ab	complex:ACVR_1C2A_receptor			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.014	0.028	0.01	0.058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0E760DE88	INHA_ACVR_1C2A_receptor	simple:P05111	complex:ACVR_1C2A_receptor	INHA		True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.022	0.036	0.018	0.066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC0BDA1C176	Inhibin_ligand_A_ACVR_1C2A_receptor	complex:Inhibin_ligand_A	complex:ACVR_1C2A_receptor			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.014	0.028	0.01	0.058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC08375F742	Inhibin_ligand_B_ACVR_1C2A_receptor	complex:Inhibin_ligand_B	complex:ACVR_1C2A_receptor			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.022	0.036	0.018	0.066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC00485C63D	Activin_ligand_ab_ACVR_1C2B_receptor	complex:Activin_ligand_ab	complex:ACVR_1C2B_receptor			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.014	0.029	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC020B01F65	INHA_ACVR_1C2B_receptor	simple:P05111	complex:ACVR_1C2B_receptor	INHA		True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.022	0.037	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC0C1E0C4B7	Inhibin_ligand_A_ACVR_1C2B_receptor	complex:Inhibin_ligand_A	complex:ACVR_1C2B_receptor			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.014	0.029	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC0E62974F4	Inhibin_ligand_B_ACVR_1C2B_receptor	complex:Inhibin_ligand_B	complex:ACVR_1C2B_receptor			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.022	0.037	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC063148F3A	ADM_RAMP3_complex	simple:P35318	complex:RAMP3_complex	ADM		True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.013	0.0	0.0	0.0	0.0	0.0	0.016	0.023	0.0	0.0	0.0	0.0	0.0	0.058	0.065	0.0	0.0	0.0	0.0	0.0	0.41	0.417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0D2FABC4A	ADM_RAMP3	simple:P35318	simple:O60896	ADM	RAMP3	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.013	0.0	0.0	0.0	0.0	0.0	0.016	0.023	0.0	0.0	0.0	0.0	0.0	0.058	0.065	0.0	0.0	0.0	0.0	0.0	0.41	0.417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0AD2CE0A8	AGRN_LRP4_MUSK_complex	simple:O00468	complex:LRP4_MUSK_complex	AGRN		True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035	0.0	0.028	0.0	0.0	0.0	0.0	0.053	0.0	0.046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS075189979	AGRN_NCAM1	simple:O00468	simple:P13591	AGRN	NCAM1	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.155	0.0	0.079	0.034	0.583	0.364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.174	0.0	0.099	0.054	0.602	0.383	0.0	0.192	0.0	0.116	0.071	0.62	0.401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0593F278B	AGRN_PTPRS	simple:O00468	simple:Q13332	AGRN	PTPRS	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024	0.019	0.066	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044	0.038	0.085	0.046	0.0	0.0	0.0	0.061	0.056	0.103	0.063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0DF13E412	ALB_FcRn_complex	simple:P02768	complex:FcRn_complex	ALB		True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.824	0.196	0.177	0.036	0.021	0.059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS012A5546C	Desoxycorticosterone_byCYP21A2_NR3C2	complex:Desoxycorticosterone_byCYP21A2	simple:P08235		NR3C2	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.142	0.065	0.157	0.051	0.304	0.0	0.0	0.15	0.073	0.165	0.059	0.312	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS02A53F29E	LRPAP1_SORT1	simple:P30533	simple:Q99523	LRPAP1	SORT1	False	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.303	0.198	0.203	0.181	0.0	0.0	0.0	0.306	0.2	0.206	0.184	0.0	0.0	0.0	0.305	0.199	0.205	0.183	0.0	0.0	0.0	0.37	0.265	0.27	0.248	0.0	0.0	0.0	0.374	0.268	0.273	0.251	0.0
CPI-SS09A36B221	BDNF_SORT1	simple:P23560	simple:Q99523	BDNF	SORT1	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.252	0.146	0.151	0.129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.251	0.145	0.151	0.129	0.0	0.0	0.0	0.257	0.151	0.157	0.135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0DD9B3D49	NGF_SORT1	simple:P01138	simple:Q99523	NGF	SORT1	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.276	0.17	0.176	0.154	0.0	0.0	0.0	0.25	0.144	0.15	0.128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS0EC7F7C75	Dihydrotestosterone_bySRD5A1_AR	complex:Dihydrotestosterone_bySRD5A1	simple:P10275		AR	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.064	0.05	0.0	0.0	0.0	0.0	0.0	0.063	0.048	0.0	0.0	0.0	0.0	0.0	0.047	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.099	0.085	0.0
