"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"GRIA4",0.660275845876187,-0.590814282387215,0.9,0.839,1
"NFATC2",0.665647225804917,-0.678112641511954,0.94,0.822,1
"HLA-DPB1",0.66565728840191,0.44083978644532,0.3,0.374,1
"CHST2",0.669179075988724,0.447486883234151,0.18,0.184,1
"CPB1",0.671017028594979,-0.254322802193399,0.36,0.339,1
"HSPA6",0.672807994036545,-0.252246761316117,1,0.885,1
"ADAM23",0.672807994036545,-0.266200744928846,0.56,0.408,1
"HHIP",0.676530836001508,0.527265960631256,0.54,0.557,1
"CNTNAP5",0.678239345147617,-1.02415775667948,0.58,0.437,1
"SMOC1",0.680082672288402,-0.8117861918988,0.42,0.431,1
"C1QB",0.683728535034348,0.50756529693991,0.42,0.31,1
"SOX5",0.689135575914303,-1.49751489436675,0.52,0.46,1
"PCSK1N",0.690977276978709,0.668657658065112,0.2,0.259,1
"FLRT2",0.692787893276956,-0.457132930102236,0.26,0.293,1
"PLA2G4C",0.694723212263185,-0.600022453343101,0.94,0.724,1
"SPP1",0.698397419957293,-0.370566790450632,0.82,0.914,1
"MLLT3",0.702014999770723,-0.663956942573228,0.96,0.833,1
"TMEM108",0.703787472036789,-0.443569064853383,0.6,0.471,1
"ARPP21",0.709310765454058,-0.925215401239209,0.5,0.443,1
"NTPCR",0.709326330350032,-0.272584901103741,0.88,0.764,1
"LGALS1",0.714878514165407,0.51177164171342,0.56,0.46,1
"EYA4",0.71859126733683,-0.404017601493461,0.6,0.523,1
"LINC01322",0.722272510458374,-0.430814503380875,0.98,0.851,1
"RBP7",0.724128576740409,-0.260403683652244,0.5,0.368,1
"TRERF1",0.729742124872732,-0.303961477543861,0.84,0.782,1
"LRRC4C",0.733499196329993,-1.2218984526607,0.66,0.586,1
"NOP58",0.739086404424626,0.432735866459738,0.98,0.902,1
"HCK",0.742827878774779,-0.259429476112006,0.88,0.782,1
"CDH8",0.742827878774779,0.434839258818032,0.5,0.425,1
"KCTD8",0.744723268581833,0.451701880461534,0.58,0.575,1
"NR6A1",0.748413827209631,-0.699982927702547,0.76,0.713,1
"BLNK",0.748458287247887,-0.696943759506081,0.78,0.661,1
"RPL7",0.752145270237658,0.683206505126088,0.34,0.356,1
"HLA-DRB1",0.75406249009556,0.292813051498901,0.8,0.626,1
"CASK",0.755982780771274,-0.361553659527339,0.84,0.741,1
"SGCZ",0.757805560464071,-0.44151370857556,0.96,0.856,1
"ZFAS1",0.757817466608626,0.439513477194852,0.52,0.563,1
"CACHD1",0.763452483154892,-0.350534128938696,0.22,0.259,1
"FGFR3",0.763452483154892,-0.38892717961366,0.48,0.402,1
"RNF139",0.76724561036439,0.430174022419684,0.3,0.339,1
"MED12L",0.769137822512997,-0.549379778868203,0.26,0.27,1
"RP11-308N19.1",0.771018924533089,-0.272135423580885,0.28,0.259,1
"SAMSN1",0.772956678847036,-0.384869834278088,0.9,0.776,1
"SLC5A11",0.774897196259624,-0.428419714567142,0.98,0.856,1
"FSTL4",0.778607215786084,0.320182378323354,0.46,0.402,1
"TOX",0.780507622630609,-0.646880030078823,0.52,0.448,1
"CCDC85A",0.780519619727482,0.250911004531918,0.92,0.77,1
"S100A1",0.784324161965315,-0.356894528077639,0.4,0.385,1
"FCGBP",0.788133865705939,0.497109529256446,0.36,0.339,1
"TCF7L2",0.790093513899746,-0.276658763177242,0.96,0.868,1
"FAM110B",0.795757207429609,-0.487467055396605,1,0.845,1
"VSIG4",0.799593078053145,0.69428703808184,0.46,0.506,1
"MAN1A1",0.803432329607328,1.04156789590952,0.82,0.793,1
"TRPM2",0.803441122705501,0.279397427527159,0.86,0.776,1
"SHC3",0.805328374640635,-0.45091332114766,0.86,0.69,1
"CH17-437K3.1",0.807246163315727,-0.757625165387105,0.46,0.379,1
"FAM13A",0.807295613810695,-0.370979293815765,1,0.845,1
"SLC1A1",0.811085207556966,-0.27410733252696,0.72,0.546,1
"MT2A",0.813006440943197,0.979329289322408,0.56,0.603,1
"CDC14A",0.813048591743064,-0.565858571289575,0.88,0.741,1
