"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ST6GALNAC3",9.04736768151779e-06,-0.717955136269831,0.682,0.948,0.0180947353630356
"COL18A1",9.45352243527925e-06,0.43116424031073,0.263,0.454,0.0189070448705585
"FAM13A",9.89011817684277e-06,1.1760165987627,0.653,0.845,0.0197802363536855
"FCHSD2",1.06716811615757e-05,-0.909372818242725,0.661,0.954,0.0213433623231515
"BLNK",1.16791206084378e-05,-1.03225165593113,0.168,0.661,0.0233582412168756
"GLUL",1.22276652416128e-05,0.521169150481581,0.664,0.672,0.0244553304832256
"ABCA6",1.22888339204933e-05,0.351192156151158,0.372,0.897,0.0245776678409865
"SYT14",1.57980863567314e-05,-0.468788283016462,0.109,0.615,0.0315961727134627
"CSF2RA",1.62705966481376e-05,-0.517644370480081,0.252,0.724,0.0325411932962752
"KCNMA1",1.87047296492249e-05,0.723738857724033,0.723,0.862,0.0374094592984499
"DGKG",2.08688612871982e-05,-1.19998910480709,0.036,0.351,0.0417377225743964
"CCK",2.16821210522937e-05,-0.302588651747581,0,0.54,0.0433642421045874
"SPP1",2.27633833503398e-05,0.594909669142393,0.916,0.914,0.0455267667006797
"NAV3",2.66174200804396e-05,-0.793801989323085,0.427,0.77,0.0532348401608792
"TMEM51",2.88643601234144e-05,0.617034383793797,0.303,0.816,0.0577287202468288
"SCN2A",3.00610736616975e-05,-0.646451059935331,0.007,0.546,0.060122147323395
"ARHGEF3",3.29948711148846e-05,0.457525243985675,0.285,0.787,0.0659897422297692
"ALPK1",3.45459298959468e-05,0.255665934384183,0.245,0.747,0.0690918597918935
"CADM2",3.5079605284173e-05,-0.727085441405017,0.65,0.856,0.0701592105683459
"EPM2A",3.62493762650006e-05,-0.29714159821315,0.062,0.586,0.0724987525300012
"DKK3",3.71031816537919e-05,-0.557374538602277,0.04,0.356,0.0742063633075838
"ZEB1-AS1",3.83593986261118e-05,-0.361951888663761,0,0.345,0.0767187972522236
"CACNA2D3",3.86688698253266e-05,-0.341422763953585,0.044,0.356,0.0773377396506533
"IKZF1",4.58625228761568e-05,-0.523367740449992,0.343,0.799,0.0917250457523136
"SPARCL1",5.38274559139051e-05,-0.663990015019528,0.15,0.632,0.10765491182781
"GRIA2",5.39485071745993e-05,-0.255992228518799,0.328,0.443,0.107897014349199
"CNTNAP2",5.6628009537386e-05,-1.16916937245621,0.139,0.626,0.113256019074772
"RPS6KA3",5.69088094289752e-05,0.657222895029734,0.672,0.885,0.11381761885795
"LAMA2",5.88547746805287e-05,-0.754014178057629,0.131,0.626,0.117709549361057
"HS3ST5",6.06243972787376e-05,-0.686607306056617,0.245,0.713,0.121248794557475
"NCAN",6.22477232347852e-05,-0.250860659547221,0,0.345,0.12449544646957
"MFAP1",6.99694425616874e-05,-0.267049366248552,0.036,0.557,0.139938885123375
"CCDC50",7.16542044157495e-05,-0.316104103751474,0.201,0.684,0.143308408831499
"CSMD3",7.40358848253374e-05,-1.33220816958051,0.058,0.362,0.148071769650675
"GAS6",8.47514447213617e-05,0.331347534198827,0.234,0.454,0.169502889442723
"ARL15",8.59217991143894e-05,-0.332820977761108,0.427,0.868,0.171843598228779
"IPCEF1",8.70554705427596e-05,0.390363670356609,0.328,0.851,0.174110941085519
"APOD",9.11924322250262e-05,-0.448663387030224,0.27,0.713,0.182384864450052
"EXT1",9.54244608311851e-05,-0.423786190875493,0.281,0.747,0.19084892166237
"LRP2",9.65246444004755e-05,-0.635468095151845,0.453,0.862,0.193049288800951
"EPN2",9.82689579962926e-05,-0.566604229247405,0.533,0.897,0.196537915992585
"ADAMTS9",0.000106650343438835,-0.259422860781986,0.026,0.356,0.21330068687767
"IL1B",0.000117936510803376,0.357297563842162,0.051,0.362,0.235873021606753
"JAK3",0.000120307344616194,0.612139170220797,0.223,0.46,0.240614689232387
"RASSF3",0.000125962771334462,0.550874880953292,0.347,0.851,0.251925542668923
"CDKN2B-AS1",0.000127664621382972,-0.277725448819978,0.011,0.54,0.255329242765944
"TBXAS1",0.000135909624067214,-0.58670109005598,0.496,0.937,0.271819248134428
"BCL2",0.000136338747920005,0.642417520126063,0.536,0.678,0.27267749584001
"FLI1",0.000138013876641492,-0.43494937144825,0.398,0.868,0.276027753282984
"FUT9",0.000142135542739364,-0.382759045583015,0.292,0.724,0.284271085478728
