"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"APOE",0.000126305921913582,0.828007076915348,0.706,0.506,0.252611843827163
"AZGP1",0.000132847889965381,-0.687348847712541,0.503,0.534,0.265695779930762
"STK32B",0.000134418811002227,-0.491783005634411,0.605,0.667,0.268837622004453
"UBASH3B",0.000135565548353856,0.369452476840577,0.514,0.81,0.271131096707712
"KIAA1211L",0.000137082130244252,-0.278316396926533,0.503,0.707,0.274164260488503
"CHST9",0.000149531038077513,-0.336999429877475,0.689,0.42,0.299062076155027
"BACH1",0.000151716993366532,-0.288152669189463,0.52,0.678,0.303433986733064
"HS3ST5",0.000159024306992511,-0.388046530089875,0.548,0.713,0.318048613985021
"LRP1",0.000172183975062783,-0.348320609163955,0.701,0.776,0.344367950125566
"TGFBR2",0.000179627943646443,-0.662443291388577,0.52,0.764,0.359255887292885
"CCSER1",0.000182414636011619,-0.397710705381478,0.424,0.603,0.364829272023238
"KCND3",0.000182454233797153,0.406445126537222,0.706,0.833,0.364908467594307
"IL18",0.000189339392568242,-0.399452751382364,0.588,0.718,0.378678785136485
"TENM4",0.000192866114398108,-0.670790179826411,0.672,0.747,0.385732228796216
"EPSTI1",0.000193410652530507,0.269118617868039,0.424,0.753,0.386821305061014
"IGSF21",0.000202806772480585,-0.369957918496681,0.525,0.816,0.405613544961171
"SYT1",0.000204259519909708,-0.62123374447328,0.367,0.598,0.408519039819416
"GRIA4",0.000209563422231837,-0.673411048647246,0.678,0.839,0.419126844463674
"CPE",0.000211164132007635,-0.391865983165995,0.599,0.828,0.422328264015271
"MEG3",0.000213262506340423,-0.935309257121692,0.119,0.517,0.426525012680846
"TMEM51",0.000225154809086188,0.481001325845234,0.52,0.816,0.450309618172375
"CEBPD",0.000229471311784958,-0.448159314910276,0.638,0.69,0.458942623569917
"GRAMD1B",0.000246284389030314,-0.326814517383754,0.627,0.713,0.492568778060627
"ENTPD1",0.00025097923117193,0.438126741596746,0.74,0.609,0.50195846234386
"ACTN2",0.000253420068652088,-0.290561094958417,0.859,0.868,0.506840137304177
"C1orf61",0.000269322130793058,-0.676396611859811,0.209,0.402,0.538644261586117
"SLC1A3",0.000270683003651853,-0.717021318002998,0.667,0.891,0.541366007303705
"ITPR2",0.000278500610899507,-0.769266540098773,0.74,0.879,0.557001221799014
"LRRN1",0.000287334891299028,-0.547551446603788,0.282,0.397,0.574669782598057
"RBFOX1",0.000292296172851222,-0.451471905103369,0.876,0.42,0.584592345702443
"CLEC7A",0.000330874510364903,-0.349168847257514,0.328,0.649,0.661749020729806
"SDK1",0.000348008033426833,-0.354664704726859,0.734,0.868,0.696016066853666
"HS3ST4",0.000375635750214538,-0.507570689991619,0.667,0.897,0.751271500429076
"STXBP5L",0.000388196846718501,-0.321224856335085,0.729,0.391,0.776393693437002
"NDUFA4",0.000392037982170111,-0.336781829231988,0.39,0.529,0.784075964340223
"RUNX2",0.000438645652895071,-0.609375865114803,0.768,0.833,0.877291305790143
"TOX",0.000443497237015683,-0.372079713804831,0.655,0.448,0.886994474031366
