"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SDK1",1.43415786124523e-108,0.771883684138403,0.225,0.882,2.86831572249046e-105
"LINC01376",2.50564867864695e-108,0.337545704645897,0.116,0.787,5.01129735729391e-105
"KCNN2",2.72322023234191e-108,0.827418659164606,0.133,0.792,5.44644046468382e-105
"HSPB8",3.08292162482823e-108,0.490995020760427,0.219,0.889,6.16584324965646e-105
"SPARC",8.57687428018283e-105,1.07290693061791,0.243,0.902,1.71537485603657e-101
"TPST1",1.33588252467583e-104,0.295938487529392,0.219,0.899,2.67176504935165e-101
"LINC00598",1.50614879261847e-104,0.265337410076226,0.12,0.775,3.01229758523694e-101
"GNG12",8.74485810050997e-101,0.410729688368263,0.202,0.852,1.74897162010199e-97
"LRFN5",3.10869827045119e-100,0.422117536667143,0.106,0.755,6.21739654090238e-97
"FGF1",3.76027466877703e-100,0.598784511288693,0.183,0.838,7.52054933755407e-97
"AC013652.1",8.01473208495122e-100,0.482057675449193,0.067,0.728,1.60294641699024e-96
"AC113414.1",3.7212415096143e-98,0.485956034032382,0.112,0.774,7.4424830192286e-95
"TNR",1.24450069534051e-96,0.414059342180763,0.111,0.754,2.48900139068102e-93
"GRIP1",2.10867652651254e-96,0.998703353054324,0.256,0.909,4.21735305302507e-93
"SEMA6A",3.04882152999886e-96,0.586419807933631,0.154,0.808,6.09764305999771e-93
"CCDC173",2.49360393480076e-94,0.610977455553586,0.117,0.763,4.98720786960151e-91
"PLCXD3",5.96014847808075e-94,1.27507524181914,0.181,0.832,1.19202969561615e-90
"MBP",6.43373159285253e-92,0.399601824064997,0.204,0.837,1.28674631857051e-88
"RBPMS",2.58763096104963e-91,0.649854522430299,0.191,0.828,5.17526192209926e-88
"MAPT-AS1",1.42949133840893e-90,0.720085722457463,0.077,0.72,2.85898267681786e-87
"LINC01266",7.35072127640861e-89,0.324547085626357,0.103,0.743,1.47014425528172e-85
"KIAA1217",1.16920280144931e-88,1.21599869340098,0.244,0.899,2.33840560289863e-85
"BICC1",1.1784305601844e-88,0.395218407160006,0.184,0.82,2.35686112036879e-85
"TMTC1",3.93650836075741e-88,0.419683833657557,0.265,0.911,7.87301672151482e-85
"MIR646HG",7.17377685985473e-88,0.298745814882648,0.078,0.712,1.43475537197095e-84
"FAM13A",8.56373598045616e-88,0.27077901941825,0.204,0.837,1.71274719609123e-84
"GEM",7.17627157190989e-86,0.263144005502509,0.074,0.709,1.43525431438198e-82
"SLC24A4",7.72611211380349e-86,0.463077204130736,0.132,0.771,1.5452224227607e-82
"DLGAP1",1.39337696574204e-85,0.328396282524048,0.269,0.928,2.78675393148407e-82
"LRAT",8.3850058700461e-81,1.09202876586894,0.192,0.819,1.67700117400922e-77
