"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster"
"CD53",0,1.31111430802631,0.394,0.114,0,"0"
"NFATC2",0,1.30962933116574,0.441,0.178,0,"0"
"ITGAX",0,1.30199778048668,0.324,0.079,0,"0"
"C1QC",0,1.29819408644695,0.321,0.092,0,"0"
"RAP1A",0,1.29610330415817,0.497,0.236,0,"0"
"ADAP2",0,1.28599504544364,0.326,0.099,0,"0"
"PLCL2",0,1.28567021768464,0.352,0.103,0,"0"
"MLXIPL",0,1.28359558293168,0.234,0.042,0,"0"
"MSR1",0,1.28171670706207,0.329,0.102,0,"0"
"CDK6",0,1.27490100621064,0.321,0.095,0,"0"
"ARHGAP26",0,1.25378180413868,0.721,0.558,0,"0"
"TBC1D22A",0,1.25234229780778,0.614,0.373,0,"0"
"CPVL",0,1.24572937576794,0.372,0.123,0,"0"
"LRMP",0,1.23714518862881,0.3,0.073,0,"0"
"LAT2",0,1.23383609620422,0.346,0.1,0,"0"
"SLA",0,1.23156872297296,0.326,0.096,0,"0"
"PGM5",0,1.22865054500925,0.254,0.055,0,"0"
"TFEC",0,1.22752114844253,0.326,0.084,0,"0"
"ITGAM",0,1.2232509118133,0.27,0.056,0,"0"
"ST8SIA4",0,1.20923265147428,0.302,0.087,0,"0"
"VSIG4",0,1.19608580799281,0.264,0.069,0,"0"
"LAPTM5",0,1.19509793222343,0.375,0.127,0,"0"
"RGS10",0,1.19483094951155,0.306,0.085,0,"0"
"PRAM1",0,1.16495347452235,0.245,0.053,0,"0"
"AC025569.1",0,1.15010551576327,0.234,0.041,0,"0"
"TLR5",0,1.14283002851478,0.214,0.046,0,"0"
"CD84",0,1.13721485876357,0.248,0.059,0,"0"
"SH3TC1",0,1.13588151931849,0.294,0.082,0,"0"
"S100Z",0,1.12331480609278,0.215,0.044,0,"0"
"LINC01141",0,1.12207183539439,0.219,0.032,0,"0"
"TLR1",0,1.11229910924545,0.266,0.066,0,"0"
"VAV1",0,1.10797812940221,0.269,0.067,0,"0"
"GCNT2",0,1.08558265674972,0.214,0.041,0,"0"
"TM6SF1",0,1.06090405351618,0.255,0.059,0,"0"
"AL034397.3",0,1.05815586533668,0.198,0.033,0,"0"
"CELF2",0,1.0382008946721,0.804,0.678,0,"0"
"CD74",0,1.02288044417912,0.628,0.197,0,"0"
"PLCB2",0,1.01858609675887,0.199,0.037,0,"0"
"BIN2",0,1.0127231710589,0.209,0.042,0,"0"
"OTULINL",0,0.997532878507843,0.218,0.045,0,"0"
"TAL1",0,0.98050481594145,0.171,0.026,0,"0"
"AC079015.1",0,0.96940404476118,0.172,0.019,0,"0"
"SAMSN1",0,0.84840559719049,0.411,0.145,0,"0"
"KIF1B",0,-1.36006404419045,0.16,0.498,0,"0"
"TMEM161B-AS1",0,-1.3990693841494,0.15,0.5,0,"0"
"KALRN",0,-1.42230246466939,0.021,0.323,0,"0"
"CDC42BPA",0,-1.42988892445744,0.054,0.384,0,"0"
"PPP1R9A",0,-1.44383190967087,0.022,0.324,0,"0"
"SPTBN1",0,-1.4693136169084,0.054,0.402,0,"0"
"SCD5",0,-1.47181727421927,0.048,0.368,0,"0"
"ARNT2",0,-1.47248283763725,0.013,0.316,0,"0"
"PBX1",0,-1.49257234202496,0.052,0.367,0,"0"
"ARHGEF26",0,-1.51265438330905,0.009,0.318,0,"0"
"GPRC5B",0,-1.52071144827587,0.035,0.359,0,"0"
"TEAD1",0,-1.52532904468656,0.033,0.375,0,"0"
"NR2F1-AS1",0,-1.55754845176734,0.011,0.313,0,"0"
"PDE4DIP",0,-1.55924756603436,0.191,0.56,0,"0"
"NFIA",0,-1.56408511760676,0.355,0.698,0,"0"
"MACF1",0,-1.56459673870672,0.482,0.778,0,"0"
"ZFHX4",0,-1.57459591473749,0.012,0.327,0,"0"
"MAPT",0,-1.59015662059342,0.02,0.34,0,"0"
"LGI1",0,-1.59306301446439,0.008,0.302,0,"0"
"CACHD1",0,-1.6428416399477,0.004,0.316,0,"0"
"LRIG1",0,-1.64574487101395,0.105,0.432,0,"0"
"SGIP1",0,-1.66473601722635,0.019,0.337,0,"0"
"TTYH1",0,-1.68091310617136,0.023,0.327,0,"0"
"RHOBTB3",0,-1.68144144640382,0.066,0.416,0,"0"
"GFAP",0,-1.70215479653966,0.181,0.57,0,"0"
"MAPK4",0,-1.71525675014988,0.007,0.322,0,"0"
"MIR99AHG",0,-1.7249129667442,0.397,0.671,0,"0"
"DST",0,-1.7473496158108,0.479,0.777,0,"0"
"CADM1",0,-1.76851853736873,0.152,0.532,0,"0"
"SASH1",0,-1.76856169970272,0.042,0.417,0,"0"
"ZNRF3",0,-1.77381201448422,0.06,0.387,0,"0"
"MGST1",0,-1.7879449877632,0.019,0.349,0,"0"
"KCNN3",0,-1.79902247710722,0.01,0.338,0,"0"
"GPM6B",0,-1.80714046603901,0.144,0.55,0,"0"
"SERPINE2",0,-1.81420842591971,0.013,0.319,0,"0"
"KANK1",0,-1.81753913033448,0.021,0.374,0,"0"
"PLCB1",0,-1.81979387016095,0.03,0.356,0,"0"
"MSI2",0,-1.82200749505466,0.302,0.68,0,"0"
"PARD3B",0,-1.88224340095908,0.106,0.437,0,"0"
"LINC00461",0,-1.88985596298495,0.013,0.369,0,"0"
"CRB1",0,-1.89870736351422,0.011,0.353,0,"0"
"EFEMP1",0,-1.92640074468244,0.01,0.341,0,"0"
"DTNA",0,-1.95148465029245,0.414,0.719,0,"0"
"C1orf61",0,-1.96305011325382,0.023,0.335,0,"0"
"PALLD",0,-1.96971524175866,0.036,0.406,0,"0"
"NTRK3",0,-1.98412319046931,0.017,0.372,0,"0"
"FAM155A",0,-1.99278315958793,0.036,0.346,0,"0"
"DCLK2",0,-1.99718906814684,0.033,0.396,0,"0"
"NFIB",0,-1.99956543468056,0.022,0.424,0,"0"
"ANK2",0,-2.04298567576866,0.215,0.581,0,"0"
"CD44",0,-2.06080716188234,0.025,0.336,0,"0"
"ADD3",0,-2.06774750471982,0.051,0.475,0,"0"
"FGFR3",0,-2.06988684115885,0.007,0.303,0,"0"
"SOX6",0,-2.07563080957237,0.022,0.405,0,"0"
"NCAM1",0,-2.08085822814704,0.047,0.468,0,"0"
"AHCYL1",0,-2.08412620001548,0.139,0.537,0,"0"
"NCAM2",0,-2.08775220233463,0.063,0.439,0,"0"
"MAST4",0,-2.09005947660632,0.02,0.394,0,"0"
"SYNE1",0,-2.09475848688113,0.097,0.501,0,"0"
"ATP1B2",0,-2.10688970474669,0.012,0.322,0,"0"
"AL589740.1",0,-2.11072795312249,0.012,0.312,0,"0"
"PRKD1",0,-2.11656879564925,0.011,0.368,0,"0"
"SLC4A4",0,-2.1422235019802,0.008,0.319,0,"0"
"ARHGEF4",0,-2.15165405643196,0.01,0.386,0,"0"
"AQP4-AS1",0,-2.16086199995527,0.011,0.325,0,"0"
"LIFR",0,-2.16733851732232,0.017,0.43,0,"0"
"ADGRL3",0,-2.17121158943023,0.039,0.392,0,"0"
"GRAMD2B",0,-2.18600810125917,0.025,0.425,0,"0"
"NRCAM",0,-2.18694557288609,0.049,0.462,0,"0"
"BMPR1B",0,-2.20373789972234,0.009,0.406,0,"0"
"COL5A3",0,-2.21831814957617,0.008,0.35,0,"0"
"PTPRZ1",0,-2.22093334762672,0.026,0.476,0,"0"
"PREX2",0,-2.24496722035009,0.013,0.419,0,"0"
"GABRB1",0,-2.27141679680047,0.017,0.382,0,"0"
"FAM189A2",0,-2.28009574186269,0.006,0.352,0,"0"
"CADM2",0,-2.3105648532968,0.096,0.446,0,"0"
"SOX5",0,-2.31123017252316,0.119,0.479,0,"0"
"SLC7A11",0,-2.31591280235581,0.011,0.399,0,"0"
"NKAIN3",0,-2.31745943385054,0.017,0.364,0,"0"
"TNIK",0,-2.34042394336682,0.075,0.503,0,"0"
"MEIS2",0,-2.34919439897319,0.019,0.45,0,"0"
"HIF3A",0,-2.35015800580735,0.009,0.417,0,"0"
"FUT9",0,-2.35531066509707,0.013,0.442,0,"0"
"TRPM3",0,-2.35715116807588,0.022,0.345,0,"0"
"SPARCL1",0,-2.40912510616804,0.129,0.582,0,"0"
"ABLIM1",0,-2.42508728450065,0.017,0.462,0,"0"
"TPD52L1",0,-2.42790675083422,0.012,0.433,0,"0"
"MAPK10",0,-2.4453720299672,0.088,0.542,0,"0"
"CPE",0,-2.45741076141141,0.053,0.514,0,"0"
"FBXL7",0,-2.47790853780228,0.021,0.423,0,"0"
"FYN",0,-2.48663284487278,0.032,0.506,0,"0"
"ATP1A2",0,-2.51536479670953,0.021,0.448,0,"0"
"CNTN1",0,-2.52086522434466,0.037,0.445,0,"0"
"RFX4",0,-2.52656592781852,0.013,0.451,0,"0"
"PITPNC1",0,-2.55292556298272,0.158,0.564,0,"0"
"MT2A",0,-2.57590271233028,0.067,0.417,0,"0"
"GJA1",0,-2.58408622713453,0.026,0.45,0,"0"
"GLIS3",0,-2.65325135671822,0.117,0.517,0,"0"
"PRKG1",0,-2.66365083508693,0.029,0.451,0,"0"
"SLC14A1",0,-2.69915352222822,0.016,0.429,0,"0"
"MAGI2",0,-2.71082006190873,0.095,0.528,0,"0"
"FMN2",0,-2.7294077940178,0.021,0.474,0,"0"
"AC092691.1",0,-2.74823677466841,0.014,0.36,0,"0"
"AQP4",0,-2.75916021047999,0.038,0.522,0,"0"
"RYR3",0,-2.77094536517086,0.013,0.433,0,"0"
"PARD3",0,-2.80718580426019,0.019,0.465,0,"0"
"ERBB4",0,-2.84298582925674,0.042,0.447,0,"0"
"PCDH9",0,-2.84872298285509,0.209,0.692,0,"0"
"NRXN1",0,-2.91084795854191,0.057,0.38,0,"0"
"NTRK2",0,-2.92739682658536,0.046,0.583,0,"0"
"CDH20",0,-2.96439531714861,0.028,0.448,0,"0"
"NPAS3",0,-3.02398375918215,0.187,0.583,0,"0"
"CLU",0,-3.06801982109613,0.149,0.665,0,"0"
"PPP2R2B",0,-3.10428044189557,0.073,0.513,0,"0"
"NEBL",0,-3.16069096021713,0.025,0.524,0,"0"
"ADCY2",0,-3.19081187977637,0.025,0.502,0,"0"
"LRP1B",0,-3.20074803941522,0.072,0.527,0,"0"
"RORA",0,-3.30548538882517,0.059,0.551,0,"0"
"CTNND2",0,-3.4018438418812,0.052,0.535,0,"0"
"ADGRV1",0,-3.47805287696211,0.022,0.576,0,"0"
"GPC5",0,-3.53648106467654,0.021,0.335,0,"0"
"NTM",0,-3.57926526434893,0.064,0.643,0,"0"
"SORBS1",0,-3.59698424493316,0.043,0.567,0,"0"
"GPM6A",0,-3.63905183682105,0.069,0.615,0,"0"
"CTNNA2",0,-3.69621298930763,0.035,0.488,0,"0"
"NRG3",0,-3.87183334938269,0.058,0.521,0,"0"
"LSAMP",0,-3.95256178109087,0.08,0.61,0,"0"
"SLC1A2",0,-4.29591835607178,0.031,0.589,0,"0"
"DPP10",0,-4.42003587409039,0.075,0.48,0,"0"
"CACNA1D",2.12267337889084e-307,1.27941250933819,0.302,0.093,9.19160026527311e-303,"0"
"MALAT1",7.58931482554366e-307,-0.947673804461933,0.935,0.905,3.28632510575691e-302,"0"
"ADGRA3",1.37026606172931e-305,-1.40889854382389,0.011,0.306,5.93352610050024e-301,"0"
"BNC2",3.74684627318829e-305,1.39358580812207,0.506,0.253,1.622459373216e-300,"0"
"PDE3B",2.8036096492971e-303,1.21226800953922,0.527,0.253,1.21401905033863e-298,"0"
"GRB2",7.90608869287243e-303,1.2115572114756,0.45,0.196,3.42349452578762e-298,"0"
"FIGN",3.34521504898637e-302,-1.49106458808001,0.01,0.301,1.44854502051208e-297,"0"
"LINC01268",1.90260442372219e-300,0.92895070728256,0.163,0.026,8.23865767560181e-296,"0"
"OLR1",4.18116209414851e-300,1.23145588581758,0.265,0.071,1.81052681000819e-295,"0"
"LINC00609",7.16879216619191e-300,-2.50445952795291,0.023,0.315,3.10423038380442e-295,"0"
"DNAH7",8.40430139071395e-300,-1.92117727538536,0.008,0.294,3.63923058820695e-295,"0"
"YAP1",1.55800035089447e-299,-1.36134616030223,0.006,0.292,6.74645311944326e-295,"0"
"PTCHD1-AS",3.71024017830711e-299,-1.81456224110331,0.009,0.297,1.60660820201054e-294,"0"
"SIPA1L2",4.48871243053007e-299,1.30620250821249,0.386,0.151,1.94370225666813e-294,"0"
"PAMR1",7.9771606172732e-299,-1.61326071739466,0.004,0.289,3.45427009049164e-294,"0"
"RANBP3L",1.06590492439384e-298,-1.59633267617177,0.008,0.294,4.61558150361021e-294,"0"
"DDAH1",7.20538684947683e-298,-1.54376209137288,0.011,0.298,3.12007661356046e-293,"0"
"FCGR1A",1.32498756333207e-297,1.18250374876904,0.225,0.052,5.73746114674052e-293,"0"
"FAM184A",1.68867691007503e-297,-1.48262283058937,0.008,0.293,7.31230875600691e-293,"0"
"FGD4",9.75188408920984e-297,1.2391523233194,0.613,0.383,4.22276084830965e-292,"0"
"ITGB8",4.19578822758821e-296,-1.3886213997494,0.02,0.314,1.81686021831025e-291,"0"
"FOXP2",4.28514826433285e-295,1.32619265027227,0.337,0.115,1.85555490142141e-290,"0"
"PREX1",1.68447853420792e-294,1.25063306488431,0.587,0.356,7.29412894882711e-290,"0"
"CHL1",2.05591296001899e-294,-1.39537872446723,0.015,0.304,8.90251429947425e-290,"0"
"MGAT4C",2.33023611511875e-294,-1.88610236593066,0.016,0.302,1.00903884256872e-289,"0"
"WWC1",3.70655346017611e-294,-1.63739263529488,0.012,0.298,1.60501177932546e-289,"0"
"PRDM16",6.32263548251861e-294,-1.42913890271517,0.004,0.285,2.73782761664021e-289,"0"
"ARL15",6.39913186232827e-293,1.28980795773976,0.466,0.216,2.77095207902539e-288,"0"
"CYTH4",9.32160437619557e-293,1.05499603279202,0.24,0.06,4.03644112698021e-288,"0"
"ANKS1A",1.23523796265527e-292,1.39675446754142,0.501,0.267,5.34882742588983e-288,"0"
"PLPP3",1.49879613883243e-292,-1.67924472413305,0.011,0.296,6.49008704037217e-288,"0"
"PPFIA2",1.60369573606821e-292,-1.65431943191733,0.024,0.315,6.94432327632254e-288,"0"
"CNN3",3.71656826857497e-292,-1.71524422519985,0.015,0.301,1.60934839165833e-287,"0"
"CMKLR1",2.14842326955079e-291,1.06700088353227,0.204,0.044,9.30310244180882e-287,"0"
"SPNS2",2.35205571239765e-291,0.957252740291192,0.17,0.03,1.01848716458243e-286,"0"
"AGT",7.40223378636144e-291,-1.5500402115209,0.019,0.309,3.20531527417023e-286,"0"
"ZHX3",1.8177603476635e-290,-1.53662257997575,0.092,0.398,7.87126585745249e-286,"0"
"CARD11",2.06003220922981e-290,1.04526549055253,0.228,0.054,8.92035147240692e-286,"0"
"CHSY3",2.52986850495454e-290,1.30899884050891,0.283,0.084,1.09548366001542e-285,"0"
"CKB",8.8977664231686e-289,-1.59337068901466,0.129,0.444,3.85291081656047e-284,"0"
"DOCK7",1.02706174949017e-288,-1.31294264391476,0.159,0.474,4.44738278764232e-284,"0"
"HRH2",3.65482003344605e-288,1.05006550574466,0.215,0.049,1.58261017088281e-283,"0"
"JAK2",5.74780719384271e-286,1.3063730892726,0.393,0.166,2.48891547107777e-281,"0"
"GPR34",1.72609146900507e-285,1.10712505934688,0.212,0.048,7.47432127908573e-281,"0"
"KCTD12",1.75532178785161e-285,1.3103170381831,0.277,0.081,7.60089440575505e-281,"0"
"VASH1",3.88718142608362e-285,1.11656076678349,0.251,0.069,1.68322730112273e-280,"0"
"DOCK11",5.62329953772186e-285,1.19457911969599,0.404,0.165,2.43500116582432e-280,"0"
"LILRB1",1.34527489945401e-283,1.0235921454169,0.215,0.05,5.82530936961574e-279,"0"
"ENTPD1",2.01588184292624e-283,1.24966080103522,0.402,0.169,8.72917155623919e-279,"0"
"LCP2",4.03608291996955e-282,1.10295728674278,0.269,0.077,1.74770462600521e-277,"0"
"CDHR3",3.15399140659755e-281,-1.44816638354142,0.03,0.315,1.36574135888487e-276,"0"
"FAM171A1",6.93692632353016e-281,-1.40389071719373,0.011,0.286,3.00382783661503e-276,"0"
"STK33",7.65122685738002e-281,-1.43088020556199,0.005,0.276,3.31313425378269e-276,"0"
"CNTNAP3B",1.22302313978056e-280,-1.45826553725766,0.006,0.277,5.2959347998778e-276,"0"
"GAB3",7.34397913976053e-280,1.00174967783434,0.245,0.066,3.1800898470991e-275,"0"
"LHFPL6",9.47780908016057e-279,-1.60469445535854,0.007,0.277,4.10408088789113e-274,"0"
"RNF219-AS1",4.61120744869203e-278,-2.23057633218174,0.011,0.282,1.99674504943262e-273,"0"
"SHROOM3",9.93471698799694e-278,-1.51723072729534,0.007,0.277,4.30193115014243e-273,"0"
"PHC2",1.65459025187509e-277,1.26367482599551,0.4,0.171,7.16470670866951e-273,"0"
"JAKMIP2",6.96023283833169e-277,-1.2962437223767,0.012,0.285,3.01392002365439e-272,"0"
"IQCA1",3.38655812773736e-276,-1.55508272167051,0.008,0.277,1.46644740047283e-271,"0"
"ST3GAL6",4.60736987565574e-276,1.15223008498836,0.323,0.112,1.99508330355645e-271,"0"
"PLA2G4A",6.67326301204498e-275,1.08464163407072,0.269,0.08,2.88965634947572e-270,"0"
"CDH2",1.44559396356915e-274,-1.35939596938643,0.011,0.281,6.25971098104713e-270,"0"
"SFXN5",2.3130434960149e-274,-1.47929341886485,0.11,0.408,1.00159409464437e-269,"0"
"ATP13A4",2.96378858060207e-274,-1.49689060112704,0.018,0.292,1.28337973117231e-269,"0"
"AGBL4",4.03050972311895e-274,-1.88883480115364,0.045,0.329,1.74529132030497e-269,"0"
"PIK3CD",1.19551188725184e-273,1.032088140589,0.24,0.064,5.17680557417794e-269,"0"
"SOCS6",2.97491179142315e-273,1.33656541777806,0.321,0.114,1.28819630392205e-268,"0"
"ACSS3",6.28305526502826e-272,-1.31141141888341,0.003,0.265,2.72068859086254e-267,"0"
"TBC1D14",2.92544897621154e-270,1.31736359692209,0.406,0.178,1.26677791567912e-265,"0"
"PDZRN3",2.02805251167033e-268,-1.5328389703118,0.007,0.269,8.78187298603487e-264,"0"
"RPS6KA1",4.73642004881458e-268,1.01203419644138,0.217,0.054,2.05096460953769e-263,"0"
"SRGN",7.71469222317544e-268,0.755998411195888,0.401,0.154,3.34061602647943e-263,"0"
"PCNX2",1.27485278054418e-267,1.34956063747792,0.439,0.217,5.5203675103124e-263,"0"
"IL4R",4.56875096996154e-267,1.06405642022523,0.278,0.087,1.97836054501275e-262,"0"
"APC",5.34526973408741e-267,-1.40283869785562,0.19,0.484,2.31460870025453e-262,"0"
"TBC1D4",7.54461002765319e-267,1.18438974291939,0.289,0.095,3.26696703417438e-262,"0"
"FLRT2",8.7566600517327e-267,-1.53702309962939,0.01,0.274,3.7918089356013e-262,"0"
"DCLK1",1.76718766003645e-266,-2.26161372955003,0.024,0.292,7.65227600548983e-262,"0"
"SLC25A18",3.65011585620082e-266,-1.52134353278162,0.004,0.263,1.58057316805208e-261,"0"
"TRIM9",4.36563368499905e-266,-1.42508193798089,0.024,0.296,1.89040669827829e-261,"0"
"ADAMTS9-AS2",7.45017861978146e-266,-1.68206592657574,0.007,0.267,3.22607634593777e-261,"0"
"RGMA",1.39741961368893e-265,-1.44453466979602,0.004,0.263,6.05110641119579e-261,"0"
"CACNB2",2.13398346545275e-265,-2.0134757927534,0.039,0.31,9.24057520210351e-261,"0"
"CDH4",2.72034970494187e-265,-1.36839936461719,0.013,0.276,1.17796582923393e-260,"0"
"NPAS2",5.94221137636267e-265,-1.37767216830238,0.006,0.265,2.57309637019256e-260,"0"
"ASTN2",1.48739112120911e-264,-1.22316844652016,0.077,0.375,6.44070103305968e-260,"0"
"BAALC",2.86297030352919e-264,-1.60705025901177,0.012,0.274,1.23972340083421e-259,"0"
"GLI3",3.82459803277342e-264,-1.31265757480018,0.006,0.264,1.65612744015155e-259,"0"
"SNX29",2.74849151368077e-263,1.24348672560214,0.559,0.343,1.19015179525405e-258,"0"
"MAF",7.01306813178284e-263,1.41191600994354,0.332,0.122,3.0367987624246e-258,"0"
"WDR49",3.63087284340766e-262,-1.7207196299805,0.007,0.264,1.57224055865239e-257,"0"
"ANKFN1",4.65257283272213e-262,-1.33662918698411,0.009,0.269,2.01465708802534e-257,"0"
"KHDRBS3",1.6191973959562e-261,1.29185225994043,0.331,0.122,7.01144856396952e-257,"0"
"LILRB4",2.13843534548887e-261,0.945033233932308,0.178,0.037,9.2598527330359e-257,"0"
"ALDH1L1",3.62941214918295e-261,-1.46992991615197,0.005,0.26,1.5716080488392e-256,"0"
"INTU",4.89734906446177e-261,-1.27665140392334,0.044,0.321,2.12065009189324e-256,"0"
"PLOD2",5.65501653587747e-261,-2.08856536979031,0.006,0.263,2.44873526036566e-256,"0"
"LINC00511",5.47940619059004e-260,-1.67662071237591,0.012,0.272,2.3726924686493e-255,"0"
"HYDIN",7.339463527521e-260,-1.73899375000946,0.011,0.269,3.17813449668714e-255,"0"
"C1QA",1.47049365783405e-259,1.25264710408055,0.292,0.093,6.36753163715298e-255,"0"
"F3",2.51129210676312e-259,-1.88821573664346,0.007,0.262,1.08743970807057e-254,"0"
"RFX2",3.0895091262882e-259,-1.24071998654372,0.04,0.314,1.33781924186532e-254,"0"
"MBNL1",3.78922943909056e-259,1.05829216276006,0.665,0.488,1.64081213171499e-254,"0"
"SH2B3",9.40373006045508e-259,1.05319428035562,0.238,0.066,4.07200319077826e-254,"0"
"COLEC12",1.4582059679837e-258,-1.39481750566502,0.016,0.278,6.31432348256303e-254,"0"
"AKAP6",1.59774876032386e-258,-1.48025416217866,0.049,0.327,6.91857168195439e-254,"0"
"AL139125.1",8.06484612958105e-258,0.721081593247106,0.113,0.013,3.49223967103119e-253,"0"
"ADCY8",2.364244714528e-257,-1.42453908300619,0.006,0.26,1.02376524628492e-252,"0"
"ITGB4",2.39583855096375e-257,-1.38566236917525,0.007,0.261,1.03744600933832e-252,"0"
"RFTN2",2.96245968725353e-257,-1.2283414435527,0.015,0.276,1.28280429377452e-252,"0"
"FAM129A",1.55153846368391e-256,1.21917836024898,0.268,0.083,6.71847185544408e-252,"0"
"HEPACAM",2.04725348395644e-256,-1.39676957257165,0.014,0.273,8.86501703622819e-252,"0"
"RASAL2",6.27289053092396e-256,1.32592981979463,0.468,0.243,2.71628705770069e-251,"0"
"TCF12",8.32296421308028e-256,1.19045672773285,0.622,0.457,3.60400996354802e-251,"0"
"LMO3",9.88573239479562e-256,-1.37640555328329,0.014,0.272,4.2807198415944e-251,"0"
"SNED1",1.80079544954196e-255,-1.81078668815875,0.027,0.29,7.79780445560662e-251,"0"
"MXI1",2.29047066861398e-255,-1.12955115271116,0.057,0.34,9.91819608923226e-251,"0"
"BIN1",7.04964941539527e-255,1.24509107870797,0.366,0.148,3.05263918985446e-250,"0"
"PTAFR",1.64651889463951e-254,1.00999983087094,0.188,0.042,7.12975611756803e-250,"0"
"PON2",2.71568324062308e-253,-1.30816791855057,0.076,0.357,1.1759451568546e-248,"0"
"NOVA1",3.07450977753345e-253,-1.19941255418584,0.028,0.294,1.33132422386753e-248,"0"
"PRICKLE2",6.22337418240923e-253,-1.3448754006801,0.011,0.264,2.69484548846684e-248,"0"
"GNAO1",1.55116525173213e-252,-1.27422533236617,0.018,0.277,6.71685577305046e-248,"0"
"IQCK",1.95611661643721e-252,-1.27632084604917,0.015,0.271,8.47037617249639e-248,"0"
"C1orf21",1.16946898462048e-251,-1.33594082796704,0.009,0.259,5.06403459720359e-247,"0"
"TRIM2",2.85480432122687e-251,-1.1515487579052,0.061,0.342,1.23618736717766e-246,"0"
"EML4",2.96512062585056e-251,1.18952662592138,0.401,0.18,1.28395653340581e-246,"0"
"ADGRB3",3.51711946380732e-251,-1.61326039248345,0.151,0.439,1.52298307021785e-246,"0"
"KLHL5",4.33915082890029e-251,1.25074845171475,0.368,0.158,1.8789390919304e-246,"0"
"STON2",3.35993263898539e-250,-1.23179358679793,0.056,0.33,1.45491803133345e-245,"0"
"PHF21B",2.13789688730632e-249,-1.24548632467837,0.003,0.248,9.25752110141384e-245,"0"
"FCGR3A",2.3337843384583e-248,1.07673687368425,0.247,0.072,1.01057529423921e-243,"0"
"MANBA",3.92647572950317e-248,1.15404312569362,0.401,0.179,1.70024252038946e-243,"0"
"EGFR",5.0785373497682e-248,-1.34265491872756,0.007,0.254,2.19910824319663e-243,"0"
"MT3",8.27571246706311e-248,-1.83519524467561,0.086,0.366,3.58354901248767e-243,"0"
"MIR4300HG",1.43631731628887e-247,-1.96751595080678,0.012,0.262,6.21954124299408e-243,"0"
"HLA-DRB1",1.55568118246032e-247,1.03239179321643,0.315,0.111,6.7364106562897e-243,"0"
"ARHGAP5",1.58021374275062e-247,-1.06838162038776,0.174,0.473,6.84264154885875e-243,"0"
"NDRG2",8.32370699308065e-247,-1.41648219854312,0.113,0.402,3.60433160214378e-242,"0"
"KAZN",4.35680008825939e-246,-1.98954403966226,0.043,0.304,1.88658157421808e-241,"0"
"DIP2B",8.41709484774901e-246,1.12180590362202,0.561,0.357,3.64477041097228e-241,"0"
"FGF2",3.09529775029613e-245,-1.25445170607476,0.012,0.26,1.34032583183323e-240,"0"
"KIF21A",3.39833871116366e-245,-1.29431876431912,0.018,0.271,1.47154862870809e-240,"0"
"MRVI1",1.10382218882478e-244,-1.52696955539443,0.005,0.249,4.77977084204905e-240,"0"
"PLSCR4",2.22300741529976e-244,-1.21478776200879,0.005,0.248,9.62606670973104e-240,"0"
"LTBP1",2.62539227241853e-244,-1.40663804274059,0.007,0.25,1.13684736180267e-239,"0"
"DAAM2",3.17935096184647e-244,-1.3565333616358,0.023,0.278,1.37672255349876e-239,"0"
"CD4",6.36710654195802e-244,0.94294235769292,0.202,0.051,2.75708447479866e-239,"0"
"VCAN",7.71688475117235e-244,-1.46222166372663,0.018,0.269,3.34156543495265e-239,"0"
"LINC00299",1.54852573448667e-243,-1.40163878715221,0.004,0.246,6.70542613547417e-239,"0"
"ETNPPL",2.46703398423285e-243,-1.49692846022561,0.006,0.248,1.06827505585251e-238,"0"
"FGFR2",2.34613034038054e-242,-1.28161060279789,0.017,0.266,1.01592135999158e-237,"0"
"SH3BGRL",1.03623658383643e-241,1.2899709730547,0.477,0.258,4.48711165532851e-237,"0"
"DKK3",1.53525954594349e-241,-1.2506051747213,0.023,0.277,6.6479808858445e-237,"0"
"LINC01088",2.31070394698473e-241,-2.70802615654834,0.033,0.282,1.00058102312333e-236,"0"
"KIAA1958",3.8033397663654e-241,-1.18744898630868,0.017,0.265,1.64692218563155e-236,"0"
"WIPF1",8.85815373410243e-241,1.13559773954009,0.413,0.192,3.83575772994103e-236,"0"
"LIMCH1",9.43116259422672e-240,-1.21292747476006,0.03,0.287,4.08388202655206e-235,"0"
"USP15",1.58309641951729e-239,1.14649167515762,0.499,0.279,6.85512411579376e-235,"0"
"SAT1",1.60945004894042e-239,0.729095159817006,0.625,0.377,6.9692406019218e-235,"0"
"IGFBP7",2.0825253427107e-239,-1.27530322065684,0.024,0.276,9.01775123900585e-235,"0"
"GABRG1",2.12752407227261e-239,-1.27248912742736,0.008,0.248,9.21260473775487e-235,"0"
"DAPK1",8.63041982081385e-239,-1.09081483731901,0.034,0.294,3.73714439080881e-234,"0"
"KIAA1671",1.01755480256426e-238,-1.11321919494877,0.01,0.252,4.40621580606377e-234,"0"
"LMCD1-AS1",4.41064064658809e-238,-1.41051191123943,0.064,0.33,1.90989561278558e-233,"0"
"RGS20",1.69261280820329e-237,-1.43152156721943,0.006,0.244,7.32935198208189e-233,"0"
"LPAR5",3.19157526123205e-237,0.919046734822942,0.168,0.036,1.3820159196187e-232,"0"
"EFNA5",3.98109777704815e-237,-1.29053732632207,0.006,0.243,1.72389495941739e-232,"0"
"SGCD",4.51956001828541e-237,-1.45146715013783,0.013,0.255,1.95705987911795e-232,"0"
