"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster"
"RFX2",4.44452972773916e-208,0.821428859223448,0.288,0.077,1.92457026270561e-203,"19"
"CRYAB",7.0217438616513e-208,1.13710691282404,0.794,0.517,3.04055552697224e-203,"19"
"SLC2A3",3.35378026822988e-207,0.971662711316329,0.278,0.073,1.4522539317489e-202,"19"
"RHOQ",1.40087171653927e-206,1.07459599246624,0.436,0.161,6.06605470695835e-202,"19"
"NAA50",2.29310913592216e-205,1.02035156281306,0.37,0.123,9.92962118037015e-201,"19"
"FAM184A",9.54137761328835e-203,0.852423404367402,0.342,0.105,4.13160733410612e-198,"19"
"ZEB1",5.05018842761554e-202,0.872335467560635,0.436,0.152,2.18683259292608e-197,"19"
"LPIN1",4.63844379918156e-197,1.26392906420567,0.48,0.201,2.0085389339216e-192,"19"
"HSPA4L",6.24515674459823e-197,1.13422672488938,0.464,0.179,2.70427777354593e-192,"19"
"KDM7A",1.3218998832862e-193,1.03747899323008,0.329,0.104,5.72409087460589e-189,"19"
"PTGES3",1.62761499342527e-189,1.1577131752322,0.675,0.37,7.0478984445301e-185,"19"
"IFI16",3.18185584596533e-189,1.10289931738508,0.409,0.148,1.37780721841991e-184,"19"
"GAN",9.09289693831501e-188,0.833071450479335,0.349,0.115,3.93740623222916e-183,"19"
"JUN",1.54472941904498e-186,0.949383486967266,0.37,0.126,6.68898733034856e-182,"19"
"MXD1",8.43514152287034e-185,1.15779120193523,0.377,0.136,3.65258498223332e-180,"19"
"LSAMP",4.07443558137555e-184,1.07550030204234,0.814,0.604,1.76431209544724e-179,"19"
"DIAPH1",1.49967799490304e-183,0.87128306886654,0.259,0.072,6.49390565352915e-179,"19"
"RAMP1",2.24711644962286e-183,0.798461359627833,0.318,0.098,9.73046365015691e-179,"19"
"CRY1",2.93898206401892e-182,0.944223085064128,0.309,0.096,1.27263801336147e-177,"19"
"SLC26A3",3.3301607072756e-182,1.2084897031388,0.371,0.128,1.44202618946448e-177,"19"
"PDZRN3",2.54363656277224e-181,0.862026261325848,0.318,0.097,1.10144550441163e-176,"19"
"DCLK1",3.856525734031e-181,1.06753110315271,0.47,0.183,1.6699527733501e-176,"19"
"ERBIN",3.21522946800481e-180,1.30904967688203,0.796,0.543,1.39225866423544e-175,"19"
"AC016831.7",7.2358533937374e-180,1.55681387955015,0.727,0.503,3.13326923655617e-175,"19"
"RNF19A",3.92676715024585e-179,1.18735141096085,0.452,0.187,1.70036871139946e-174,"19"
"SH3PXD2B",4.56417976271081e-179,1.14105163667169,0.471,0.202,1.97638112084904e-174,"19"
"ACSL3",1.48340721717224e-177,1.46118543719787,0.616,0.344,6.42344993179924e-173,"19"
"ITGB4",1.69762454213651e-177,0.757102518594987,0.275,0.078,7.35105379235951e-173,"19"
"SRGAP1",1.93435102395175e-176,1.3456279414652,0.525,0.248,8.37612680391588e-172,"19"
"ASAP2",3.26453230810288e-174,1.07211552437057,0.389,0.148,1.41360778005471e-169,"19"
"RAB7A",3.91339395545666e-173,1.24742281529883,0.545,0.277,1.69457785059184e-168,"19"
"UST",4.17312464997994e-172,0.765527335235235,0.279,0.081,1.80704643593431e-167,"19"
"MSN",8.807871254897e-171,0.672619626373954,0.266,0.075,3.8139844107955e-166,"19"
"ACOT11",2.67861909255677e-170,0.823337869564954,0.278,0.082,1.15989563945893e-165,"19"
"SPIRE1",4.21332771157812e-170,1.17626495675959,0.531,0.262,1.82445516566756e-165,"19"
"CTNND2",1.21366478287914e-169,1.05983133646267,0.766,0.495,5.25541124282323e-165,"19"
"LRP1",5.54038342052772e-168,0.718546371307151,0.377,0.134,2.39909682875691e-163,"19"
"GPR158",1.66634894325263e-167,1.65450775899189,0.289,0.094,7.21562419407253e-163,"19"
"UBC",9.94069048149397e-167,1.16303640274609,0.653,0.381,4.30451779229652e-162,"19"
"SGSM2",4.95035974796698e-166,0.679042735534871,0.29,0.09,2.14360477806466e-161,"19"
"LHFPL6",6.91819603686596e-166,1.16522271101248,0.411,0.164,2.9957172478837e-161,"19"
"MKL1",2.89437315276169e-164,1.21845586392731,0.506,0.244,1.25332146260886e-159,"19"
"OTUD7B",1.86000408270562e-162,1.42407913987668,0.572,0.322,8.05418967893188e-158,"19"
"IARS",1.28450880579212e-161,1.22922228489904,0.402,0.168,5.56218003084104e-157,"19"
"TMBIM1",8.81170412927124e-161,0.752609171812067,0.277,0.086,3.81564412205703e-156,"19"
"PACS1",4.54690293327104e-160,0.94171006074604,0.444,0.188,1.96889990816502e-155,"19"
"SPSB1",4.5135167141373e-159,1.0877173684258,0.304,0.104,1.95444300755573e-154,"19"
"GPC5",1.81182466358419e-158,1.23589763992015,0.388,0.15,7.84556315825226e-154,"19"
"ATP1B2",2.56042142161684e-158,0.919788516702373,0.295,0.094,1.10871368398853e-153,"19"
"CDH4",2.73837042987017e-158,0.895398733532254,0.316,0.107,1.18576916354238e-153,"19"
"AKAP12",3.26938443025224e-158,1.06861113359632,0.257,0.078,1.41570884598782e-153,"19"
"ZNF331",4.33323064308036e-158,1.24179353046524,0.33,0.12,1.87637553306666e-153,"19"
"GJA1",1.89763424617871e-157,0.535203593699111,0.276,0.082,8.21713581280305e-153,"19"
"S100A6",4.17918824496003e-157,0.717949514582108,0.262,0.078,1.80967209383259e-152,"19"
"SMARCA1",4.44969510034294e-157,0.79073700035048,0.292,0.095,1.9268069723505e-152,"19"
"FERMT2",5.94076141307355e-157,0.953300460861706,0.488,0.224,2.57246850708911e-152,"19"
"MAFG",5.28022230587997e-155,0.615652565268737,0.262,0.078,2.28644186289214e-150,"19"
"ITGB1",6.64688553805861e-155,1.08009707965676,0.378,0.151,2.87823437569014e-150,"19"
"AFF4",1.6642984671359e-152,1.08268414611331,0.577,0.319,7.20674522239187e-148,"19"
"ADAM9",3.14284837671536e-152,0.970114775520962,0.375,0.146,1.36091620408528e-147,"19"
"ST6GAL1",1.1476862350539e-151,0.629562799790612,0.32,0.107,4.9697109350304e-147,"19"
"SPARCL1",3.97634161003788e-151,0.701802094949429,0.632,0.308,1.7218354439786e-146,"19"
"MALAT1",4.89578189093158e-151,0.639443567159464,0.978,0.851,2.11997147441119e-146,"19"
"WLS",6.59006408257112e-151,0.687628087854891,0.28,0.087,2.85362954903495e-146,"19"
"ATP1A2",1.64680471716081e-149,0.659062399089701,0.307,0.1,7.13099378624973e-145,"19"
"ECHDC2",2.34259099661561e-147,0.652214514460186,0.288,0.093,1.01438875335449e-142,"19"
"CAMK2D",1.6979126011825e-146,1.32957404307384,0.595,0.343,7.35230114564048e-142,"19"
"DBI",2.72081630632994e-146,0.865013875861883,0.33,0.12,1.17816787696699e-141,"19"
"BNIP3",3.17019801635064e-146,1.01187529211112,0.364,0.144,1.37275914504016e-141,"19"
"GRIP1",1.70533874751062e-145,0.719384475334595,0.281,0.09,7.38445784447047e-141,"19"
"PLCB1",6.58030379850431e-145,0.655172112996836,0.528,0.228,2.84940315082834e-140,"19"
"PLEC",4.08350714638203e-144,0.670986255083742,0.278,0.089,1.76824026452635e-139,"19"
"ZFAND5",1.01720868411643e-142,0.909515370313004,0.475,0.221,4.40471704396096e-138,"19"
"CARS",1.99772051962296e-142,0.880788769424499,0.363,0.143,8.65052939407134e-138,"19"
"PLEKHA7",3.11742123754542e-142,0.960584637792149,0.39,0.162,1.34990574428192e-137,"19"
"PNRC1",5.14481134936051e-142,0.806404196532582,0.348,0.133,2.22780621050009e-137,"19"
"BTAF1",2.1507001425963e-140,1.14899490108617,0.449,0.217,9.31296175747052e-136,"19"
"SFXN5",2.25398235443837e-139,0.815540392028063,0.387,0.158,9.76019439118904e-135,"19"
"GPT2",1.86641176533096e-138,0.852024250900729,0.319,0.118,8.08193622623611e-134,"19"
"CYSTM1",8.25615106758058e-138,0.655272549529913,0.265,0.086,3.57507853528374e-133,"19"
"CACNA1C",1.06494584600686e-137,0.868369010359836,0.407,0.167,4.6114285023789e-133,"19"
"KLHL21",2.24400940500206e-137,0.662447721862094,0.25,0.08,9.71700952553993e-133,"19"
"URB1",4.79327336318441e-137,0.791953771954291,0.274,0.093,2.07558323172611e-132,"19"
"HMBOX1",1.270668360779e-136,1.02935763298154,0.529,0.28,5.50224813584521e-132,"19"
"LINGO1",6.68419059278871e-136,1.10144919841009,0.45,0.21,2.89438821048937e-131,"19"
"TNS1",1.14695940347226e-135,0.918058738638727,0.335,0.13,4.96656360891558e-131,"19"
"SYTL2",3.11267992871272e-133,1.04333777161446,0.374,0.162,1.34785266273118e-128,"19"
"TNRC6A",4.69123007091269e-133,1.04422392326864,0.703,0.5,2.03139644530661e-128,"19"
"MAML2",1.31250679228378e-131,0.659746179757119,0.531,0.249,5.6834169119472e-127,"19"
"STIP1",2.89835815667602e-131,0.91021121535697,0.429,0.192,1.25504704900385e-126,"19"
"ELMSAN1",1.26949569556597e-130,0.889241961823244,0.32,0.122,5.49717026093975e-126,"19"
"MIR29B2CHG",1.40281922012293e-129,0.851912853518633,0.405,0.178,6.07448778697632e-125,"19"
"UBAP1",1.8151004562611e-129,0.81603489584185,0.368,0.153,7.85974799570183e-125,"19"
"MATN2",4.03012789369524e-129,0.984042926276221,0.334,0.133,1.74512598052791e-124,"19"
"CTNNA2",2.03126456875501e-128,0.393948218991161,0.524,0.236,8.79578183562295e-124,"19"
"DPF3",2.31528677097948e-127,1.14678243056589,0.389,0.173,1.00256547756954e-122,"19"
"SLC25A37",1.62191847516526e-126,0.82941072497677,0.396,0.172,7.0232313811606e-122,"19"
"SMAD9",1.49352565022133e-124,0.710066910453686,0.28,0.099,6.46726477058841e-120,"19"
"FAM85B",3.69001921603293e-124,0.883840668097947,0.299,0.114,1.59785212092658e-119,"19"
"ATP2B4",9.01175370075199e-124,0.897866762757229,0.503,0.258,3.90226958749963e-119,"19"
"IFRD1",1.42078253734216e-123,0.795000245021758,0.331,0.133,6.15227254319902e-119,"19"
"AFF1",2.67588952035595e-123,0.886267503152659,0.494,0.249,1.15871368010453e-118,"19"
"PPP2CB",2.83281198399916e-123,0.850236085216033,0.464,0.226,1.22666424531132e-118,"19"
"FAM107A",1.06243270579583e-121,0.583889279072124,0.297,0.106,4.60054610263709e-117,"19"
"AC098829.1",1.32369937095987e-121,1.13551626135446,0.287,0.11,5.73188301613042e-117,"19"
"RHOBTB3",9.59758626333388e-121,0.800501296958505,0.545,0.287,4.15594680374884e-116,"19"
"ACTN2",2.18548848873034e-120,1.22166642809653,0.388,0.185,9.46360225390013e-116,"19"
"DCAF5",2.7193764085355e-119,0.861365784048093,0.42,0.197,1.17754437242404e-114,"19"
"BNIP3L",8.84019311812364e-119,1.29030353167642,0.53,0.313,3.8279804240099e-114,"19"
"CTTN",2.1414761825803e-118,0.826754006341966,0.494,0.258,9.27302016580922e-114,"19"
"SAT1",8.02314612819699e-118,0.284064870863452,0.374,0.153,3.47418273643186e-113,"19"
"MED12L",5.08440160467002e-117,0.715117318069114,0.315,0.122,2.20164758285421e-112,"19"
"USP36",1.48210053254078e-116,0.830267433493949,0.308,0.122,6.41779172600809e-112,"19"
"RAB31",1.80775030993529e-116,0.541685610266187,0.306,0.113,7.82792039208179e-112,"19"
"RASSF8",2.85787937580708e-115,0.712610472277024,0.369,0.158,1.23751892731198e-110,"19"
"TENT4A",7.44199180351865e-115,0.853983427925141,0.278,0.106,3.22253129075965e-110,"19"
"PRDX6",1.426956222135e-114,0.574340457197595,0.261,0.092,6.17900583308899e-110,"19"
"BCL2",1.71445239449492e-114,0.986826246307175,0.552,0.308,7.42392175864191e-110,"19"
"SMC5",2.8787598722429e-114,0.89655954719437,0.484,0.256,1.24656059987862e-109,"19"
"ZNRF2",8.92376765456093e-114,0.988310212806719,0.278,0.106,3.86416986977797e-109,"19"
"CCNL1",2.26035656266266e-113,0.807396163957123,0.421,0.2,9.78779598764184e-109,"19"
"PARD3B",2.57389653866248e-113,0.772786996171694,0.447,0.21,1.11454867917163e-108,"19"
"NFAT5",4.20084889195166e-113,0.922513367514403,0.628,0.408,1.81905158719291e-108,"19"
"PPP1CB",2.03692781281116e-112,0.743523578660001,0.356,0.152,8.82030481503488e-108,"19"
"DHRSX",2.64657118469329e-112,0.93716826616401,0.318,0.132,1.14601825439589e-107,"19"
"KCNMA1",1.59471613063232e-111,0.628729453816088,0.55,0.269,6.90543978886405e-107,"19"
"CPE",6.10917767927847e-111,0.709618096895167,0.482,0.231,2.64539611868116e-106,"19"
"TTTY14",6.7887626659632e-111,0.821451051891226,0.378,0.165,2.93967000961539e-106,"19"
"ASPH",5.06962120726636e-109,0.823948886931277,0.442,0.216,2.19524737517048e-104,"19"
"PGK1",8.09805475280765e-109,0.915954428038722,0.367,0.167,3.50661966906077e-104,"19"
"CHSY1",2.50421181852677e-108,0.640021746083439,0.296,0.117,1.08437380165846e-103,"19"
"GPM6A",1.37046309662538e-107,0.377349462207376,0.646,0.33,5.93437930100723e-103,"19"
"LINC00513",3.76928425461181e-107,0.755096354951617,0.295,0.12,1.632175467932e-102,"19"
"MED15",7.18245219736875e-107,0.777960205967868,0.357,0.161,3.11014545050462e-102,"19"
"MTCH1",2.14914074329578e-106,0.88908392211395,0.55,0.32,9.30620924661937e-102,"19"
"MIDN",3.06943675515793e-106,0.762898379453778,0.252,0.092,1.32912750371849e-101,"19"
"PKD1",5.62225737317885e-106,0.766226172246974,0.438,0.218,2.43454988773391e-101,"19"
"ABHD3",2.59916290636943e-105,0.737181033689969,0.337,0.14,1.12548952171609e-100,"19"
"MEIS2",1.05813369982614e-104,0.998299564025439,0.6,0.374,4.58193054698713e-100,"19"
"BACH2",1.41206553495915e-104,1.24352288483688,0.565,0.353,6.1145261794801e-100,"19"
"ADCY9",4.11588032528098e-104,0.712633766823292,0.297,0.119,1.78225849845317e-99,"19"
"ARFGAP3",4.94741679036303e-104,0.7327589029479,0.306,0.127,2.142330418563e-99,"19"
"RAB11FIP3",1.20119809039563e-103,0.898999545648144,0.37,0.174,5.20142797103115e-99,"19"
"CDH11",6.82122720415454e-103,1.00363196499815,0.345,0.158,2.953727803943e-98,"19"
"FOXO3",1.17586542990729e-102,1.11781875048798,0.534,0.328,5.09173248458454e-98,"19"
"BCR",4.67852152379779e-102,0.821930933010432,0.272,0.107,2.02589339023492e-97,"19"
"OPHN1",5.52555733103158e-101,0.691704910309404,0.364,0.163,2.39267683548329e-96,"19"
"GOLGA4",1.45452789611919e-100,0.995578335212188,0.626,0.437,6.2983966957753e-96,"19"
"DKK3",4.65155449158387e-99,0.523138538914288,0.379,0.169,2.01421612594565e-94,"19"
"ADAM12",1.6216391442498e-98,0.867835825027362,0.311,0.133,7.02202182243048e-94,"19"
"MAGI3",9.55139893554934e-98,0.575751495684893,0.321,0.136,4.13594676707158e-93,"19"
"LARP4",1.31831036354064e-96,0.808249942920299,0.33,0.149,5.70854753620369e-92,"19"
"ACTR3",2.08289037228549e-96,0.74355426613606,0.378,0.183,9.01933189007065e-92,"19"
"PDE4DIP",7.20617566558297e-96,0.780449347809228,0.672,0.461,3.12041818671074e-91,"19"
"OXSR1",8.46223656264964e-95,0.69185206193766,0.302,0.13,3.66431767635855e-90,"19"
"ATP13A3",1.60279865345411e-94,0.613529818594906,0.363,0.171,6.94043872918699e-90,"19"
"NKAIN3",4.96782361379092e-93,0.267092705521324,0.258,0.095,2.15116698124374e-88,"19"
"CELF2",1.26991877984743e-92,0.348871718197111,0.632,0.325,5.49900230049532e-88,"19"
"MAP1LC3B",1.62280457946891e-92,0.686755977215443,0.301,0.131,7.02706839001626e-88,"19"
"GALNT18",3.27158755766018e-92,0.503195756302007,0.291,0.119,1.41666284421801e-87,"19"
"SLC1A3",1.73248868182061e-91,0.838606996731692,0.609,0.385,7.5020224900196e-87,"19"
"MPRIP",1.43668103359615e-90,0.882383181717679,0.525,0.328,6.22111621167805e-86,"19"
"FARP1",1.19250004652089e-88,0.558337089981975,0.316,0.136,5.16376370144474e-84,"19"
"ENO2",3.70712347350305e-88,0.59648201475793,0.397,0.192,1.60525860649629e-83,"19"
"SLC35F1",2.24408492575022e-87,0.433913057717965,0.341,0.151,9.71733654548362e-83,"19"
"RNF24",3.2486702206831e-87,0.706794969029162,0.291,0.126,1.40673917896019e-82,"19"
"DNAJB6",2.20726875466565e-86,0.751708623105233,0.525,0.316,9.5579151614532e-82,"19"
"WDR48",3.73234746647381e-86,0.656490183278769,0.3,0.134,1.61618109993249e-81,"19"
"FRY",6.57644942062288e-86,0.915267526466036,0.399,0.208,2.84773412811812e-81,"19"
"UBE2H",9.20986124633991e-86,0.819407940939921,0.508,0.309,3.98805411689011e-81,"19"
"INTU",3.14864152316299e-85,0.594002341909544,0.322,0.146,1.36342475236004e-80,"19"
"MYO1E",3.58770313918612e-85,0.899091639772835,0.549,0.35,1.55354721333037e-80,"19"
"IGF1R",6.668370828011e-85,0.886473653615411,0.564,0.355,2.88753793594532e-80,"19"
"MRPS6",5.16604535543518e-84,0.641863135046592,0.262,0.108,2.23700095981054e-79,"19"
"CHD1",5.40692241122111e-84,0.639874604054066,0.387,0.197,2.34130554250697e-79,"19"
"ELOVL5",5.72807109919608e-82,0.792579673195714,0.493,0.294,2.48036934737389e-77,"19"
"USPL1",1.02058116350135e-81,0.64262402228877,0.278,0.121,4.41932055419355e-77,"19"
"VOPP1",9.60331780489672e-81,0.580223524568301,0.282,0.123,4.15842867587638e-76,"19"
"TNIK",2.5480674326417e-80,0.685160443849165,0.569,0.351,1.10336415968251e-75,"19"
"RAB18",3.23764689681145e-80,0.592036561613242,0.341,0.166,1.40196585925729e-75,"19"
"DDIT4",1.01255570466414e-79,0.638265087322993,0.255,0.107,4.38456871233668e-75,"19"
"CLIC4",3.61934425477047e-79,0.698242376386426,0.524,0.314,1.56724844920071e-74,"19"
"SBF2",5.1420931927192e-79,0.763707045272527,0.593,0.411,2.22662919431127e-74,"19"
"NAPA",6.1050566444691e-79,0.546104213153001,0.281,0.125,2.64361162818801e-74,"19"
"C1orf198",1.40510505610776e-78,0.661285945641691,0.375,0.191,6.08438591395784e-74,"19"
"CECR2",2.75044702883047e-78,0.943461502280099,0.449,0.261,1.19099857242417e-73,"19"
"ABCD4",3.65933395276933e-78,0.728253823413879,0.372,0.191,1.58456478822818e-73,"19"
"CUL4A",7.44548983458e-77,0.742075142383144,0.378,0.202,3.22404600816983e-72,"19"
"DNER",2.25292659279171e-76,1.00116444662832,0.532,0.344,9.75562273210665e-72,"19"
"CSGALNACT1",7.25065658832343e-76,0.383866687910871,0.326,0.148,3.13967931587581e-71,"19"
"CAMTA1",8.97450753107471e-76,0.795757348479823,0.654,0.498,3.88614125110597e-71,"19"
"RUFY3",1.24228805484762e-75,0.719754746645779,0.624,0.451,5.37935573510116e-71,"19"
"GPCPD1",1.3459976357286e-75,0.434151615814765,0.253,0.106,5.82843896223199e-71,"19"
"DPY19L3",2.0853969096171e-75,0.497811116244688,0.253,0.108,9.03018569802396e-71,"19"
"ADAM17",2.13251421321014e-75,0.694443757789201,0.38,0.202,9.23421304604255e-71,"19"
"ATP6V1H",5.17962686990625e-75,0.734353038338509,0.361,0.187,2.24288202720681e-70,"19"
"GALNT10",5.57355311106157e-75,0.785299932244611,0.276,0.127,2.41345996815188e-70,"19"
"OGA",8.10436295867255e-75,0.639353311845626,0.548,0.35,3.50935124836439e-70,"19"
"NEDD4L",9.60965481888326e-75,0.652432431611169,0.388,0.199,4.16117272967283e-70,"19"
"TAB2",2.34233113009218e-74,0.701044082189137,0.405,0.221,1.01427622595251e-69,"19"
"USP3",6.64378546173554e-74,0.730530936109023,0.271,0.121,2.87689198064072e-69,"19"
"RAB21",6.70119781989395e-74,0.64616641193636,0.37,0.197,2.90175267997048e-69,"19"
"PDXK",1.69666103126779e-73,0.507332122678931,0.331,0.16,7.34688159759579e-69,"19"
"SERGEF",1.70099993486987e-73,0.665172599823421,0.285,0.133,7.3656699179735e-69,"19"
"AGPAT5",1.24823888010957e-72,0.606008550277426,0.299,0.14,5.40512399865044e-68,"19"
"NPAS3",1.35159656904326e-72,0.714355632103242,0.787,0.618,5.85268346327113e-68,"19"
"TEAD1",1.43180535352187e-72,0.708663477349792,0.431,0.243,6.20000354182038e-68,"19"
"RAP1B",5.64523499710184e-72,0.698298740627756,0.36,0.191,2.44449965844504e-67,"19"
"SPPL2A",5.79572388275147e-72,0.603939370177121,0.278,0.128,2.50966435570904e-67,"19"
"NOP58",1.89117266169386e-71,0.684938694447998,0.34,0.171,8.18915585966676e-67,"19"
"LRRFIP1",3.18850258929154e-71,0.466050522251531,0.308,0.144,1.38068539121502e-66,"19"
"SLC25A29",4.81800090851123e-71,0.775424169080824,0.382,0.206,2.08629075340353e-66,"19"
"NCKAP1",6.9174336288754e-71,0.561036375653882,0.497,0.302,2.99538710997563e-66,"19"
"CLK1",1.47277604503528e-70,0.814596444510989,0.52,0.342,6.37741483021179e-66,"19"
"SNX3",6.26914651091711e-70,0.63347364050903,0.385,0.206,2.71466582215733e-65,"19"
"DGKG",1.19842404864289e-69,0.251836583933664,0.274,0.119,5.18941581543346e-65,"19"
"BRD2",2.4298968408296e-69,0.532072128673804,0.273,0.124,1.05219393001604e-64,"19"
"GNA12",3.81197431602673e-69,0.555224594515919,0.299,0.144,1.65066111832589e-64,"19"
"MAPK1IP1L",5.65599780064394e-69,0.581945959491832,0.302,0.146,2.44916016763484e-64,"19"
"CSNK1A1",7.02249936229568e-68,0.736972194232353,0.602,0.435,3.04088267386128e-63,"19"
"ZNF44",1.07814563342281e-67,0.476569366878457,0.258,0.117,4.66858622184745e-63,"19"
"MARK3",1.41717626230836e-67,0.718172100634485,0.611,0.443,6.13665665104766e-63,"19"
"DEAF1",2.68084389240277e-67,0.568823222591537,0.256,0.117,1.16085902228825e-62,"19"
"COG5",8.2115520049728e-67,0.762618992183401,0.485,0.308,3.55576624919332e-62,"19"
"RASA3",8.45053564608848e-67,0.788774368747521,0.332,0.175,3.65925094546923e-62,"19"
"UBA2",2.66956029544786e-66,0.643249412010588,0.344,0.181,1.15597299913483e-61,"19"
"TRAF3IP2-AS1",2.55769240661959e-65,0.572528374768,0.452,0.26,1.10753196591441e-60,"19"
"PTPRM",4.1339277904694e-65,0.449292471857216,0.394,0.209,1.79007341182906e-60,"19"
"CLEC16A",5.45155584210614e-65,0.667243774970923,0.428,0.251,2.3606327107488e-60,"19"
"MKLN1",9.54759170628917e-65,0.628401560603459,0.693,0.546,4.13429816065734e-60,"19"
"ARHGAP5",2.66250156763327e-64,0.624885902172123,0.571,0.39,1.15291642881656e-59,"19"
"CSGALNACT2",2.8958751616333e-64,0.54638168319357,0.326,0.168,1.25397186249045e-59,"19"
"HSPA4",2.95729013799047e-64,0.53659672178821,0.369,0.199,1.28056577555263e-59,"19"
"HIVEP2",5.60386944509259e-64,0.711631955526303,0.454,0.275,2.42658754711399e-59,"19"
"GTF2IRD1",1.6816481417369e-63,0.630137041446618,0.288,0.141,7.28187278334911e-59,"19"
"DHX36",7.52878747391041e-63,0.586306824054482,0.396,0.227,3.26011555195268e-58,"19"
"LRP1B",1.64271482118664e-62,0.384105894913449,0.709,0.503,7.1132837187024e-58,"19"
"IFT43",2.06168196261554e-62,0.54041795571558,0.263,0.124,8.92749523451782e-58,"19"
"ASAP1",2.27898948872646e-62,0.623960560168045,0.549,0.359,9.86848028408333e-58,"19"
"DANT2",2.50042709285299e-62,0.5612796449242,0.432,0.251,1.0827349397472e-57,"19"
"GAPDH",3.28447407765578e-62,0.721318028144265,0.636,0.459,1.4222429651065e-57,"19"
"SMG6",2.66154916200968e-61,0.782695111550112,0.364,0.207,1.15250401813343e-56,"19"
"XPO1",3.25269565514894e-61,0.547795301842317,0.562,0.374,1.4084822725926e-56,"19"
"BMP2K",8.8244968578127e-61,0.300642198402315,0.348,0.181,3.82118362937005e-56,"19"
"C9orf3",1.60968509952225e-60,0.944715855052685,0.632,0.489,6.97025841795125e-56,"19"
"JAK1",2.33680628523889e-60,0.533467821672084,0.318,0.164,1.01188385763414e-55,"19"
"ROBO2",8.60061062906997e-60,0.353558335956792,0.312,0.156,3.72423641459988e-55,"19"
"PMP2",1.92880475117132e-59,0.666084170178901,0.268,0.129,8.35211033352206e-55,"19"
"ST13",2.8822843891399e-59,0.461425552698087,0.449,0.268,1.24808678618536e-54,"19"
"AC005261.1",2.19336599831381e-58,0.541009143434008,0.308,0.161,9.49771344589846e-54,"19"
"UBE2D3",3.07100510289134e-58,0.678974191591446,0.593,0.428,1.32980662965401e-53,"19"
"B4GALT5",7.56192808218549e-58,0.541425279513469,0.327,0.173,3.27446609814796e-53,"19"
"CACYBP",3.86202072691001e-57,0.4855981779315,0.332,0.176,1.67233221516657e-52,"19"
"NUFIP2",5.64575827278872e-57,0.641605681436601,0.463,0.291,2.44472624728297e-52,"19"
"RAB3GAP2",6.55389216544643e-57,0.614612760165907,0.372,0.215,2.83796638548161e-52,"19"
"MGAT5",1.52322888493576e-56,0.735528652688669,0.507,0.34,6.59588571754883e-52,"19"
"ACADVL",1.81664825838032e-56,0.541497798000342,0.278,0.138,7.86645028843846e-52,"19"
"CCDC6",3.54453106239887e-56,0.512836969608902,0.295,0.152,1.53485284063996e-51,"19"
"TCP1",3.60377985763113e-56,0.489780493643086,0.293,0.149,1.56050875395143e-51,"19"
"NSMAF",6.53439766830639e-56,0.528523008774975,0.289,0.148,2.82952487833003e-51,"19"
"AF117829.1",1.77420535107065e-55,0.552400383879174,0.298,0.155,7.68266401120614e-51,"19"
"PREX2",2.29643278517751e-55,0.587769883198554,0.418,0.246,9.94401324637566e-51,"19"
"TULP3",3.18816939933542e-55,0.562003006036178,0.292,0.151,1.38054111330022e-50,"19"
"ZMIZ1",1.17898384148572e-54,0.53469266118401,0.355,0.2,5.10523583040147e-50,"19"
"RYK",1.3341056252089e-54,0.63455469786018,0.317,0.171,5.7769441782796e-50,"19"
"DIXDC1",2.41945728646328e-54,0.629233312951067,0.453,0.287,1.04767339418433e-49,"19"
"CHD2",2.44683886879736e-54,0.597023310143558,0.458,0.291,1.05953016696663e-49,"19"
"NPC1",2.48042530673555e-54,0.766562560060619,0.494,0.332,1.07407376632263e-49,"19"
"GNA13",4.18263991121185e-54,0.350854563782782,0.273,0.136,1.81116673435296e-49,"19"
"CD63",4.749190799658e-54,0.46073323181956,0.302,0.155,2.05649460006791e-49,"19"
"YY1AP1",8.16040972385553e-54,0.54494781033641,0.31,0.167,3.53362061862392e-49,"19"
"ARL8B",1.12949853064008e-53,0.510253434534001,0.371,0.215,4.89095453737769e-49,"19"
"MAP4",1.02217735330316e-52,0.596241307525054,0.536,0.372,4.42623237527332e-48,"19"
"UBE2B",1.21201317583135e-52,0.602426643368039,0.504,0.34,5.24825945398489e-48,"19"
"DENND4A",3.28530812691803e-52,0.6159213707727,0.53,0.365,1.42260412511805e-47,"19"
"PLPP3",6.71691023645577e-52,0.528058472887685,0.274,0.141,2.90855647059008e-47,"19"
"MAPRE2",5.95896235225048e-51,0.790199604368911,0.578,0.428,2.5803498777715e-46,"19"
"BRD4",6.13097487941742e-51,0.533420554938297,0.379,0.226,2.65483474228533e-46,"19"
"CAB39L",1.45543970307963e-50,0.62839022146166,0.266,0.138,6.3023450022754e-46,"19"
"BICD1",3.78626296658875e-50,0.64065966865762,0.473,0.317,1.63952758979226e-45,"19"
"MIR99AHG",4.26217165923015e-50,0.612813961288039,0.687,0.55,1.84560557187984e-45,"19"
"DYRK1A",7.62328217024285e-50,0.613091029401238,0.518,0.362,3.30103364535856e-45,"19"
"ZNF608",1.59334223565177e-49,0.650949517449928,0.449,0.283,6.89949054881929e-45,"19"
"HERC3",1.99999517410028e-49,0.620069630402458,0.29,0.161,8.66037910288901e-45,"19"
"PTPRG",2.88506053015562e-49,0.25485122662411,0.346,0.184,1.24928891076799e-44,"19"
